,Date,HomeTeam,HomeValue,AwayTeam,AwayValue,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
248,2016-02-21,Malaga,78200000.0,Real Madrid,700500000.0,4.75,3.8,1.73,4.75,3.9,1.72,5.0,4.0,1.6,4.75,4.2,1.73,5.0,3.5,1.75,A,D
249,2016-02-21,Vallecano,53800000.0,Sevilla,186500000.0,3.1,3.6,2.2,3.2,3.5,2.2,3.3,3.3,2.1,3.1,3.8,2.25,3.2,3.3,2.25,A,D
250,2016-02-26,Eibar,45950000.0,Las Palmas,29250000.0,1.75,3.6,5.0,1.75,3.5,4.6,1.75,3.5,4.5,1.75,3.8,5.0,1.75,3.6,4.75,A,A
251,2016-02-27,Betis,72450000.0,Vallecano,53800000.0,2.2,3.3,3.4,2.2,3.2,3.3,2.1,3.3,3.3,2.3,3.5,3.25,2.25,3.4,3.1,H,D
252,2016-02-27,Getafe,55150000.0,Celta,63800000.0,3.2,3.3,2.3,3.1,3.1,2.35,2.75,3.3,2.4,3.2,3.4,2.38,3.1,3.3,2.3,D,A
253,2016-02-27,Real Madrid,700500000.0,Ath Madrid,336000000.0,1.73,3.6,5.25,1.8,3.5,4.75,1.8,3.5,4.2,1.8,3.8,4.8,1.8,3.6,4.33,D,A
254,2016-02-27,Sociedad,122250000.0,Malaga,78200000.0,2.2,3.25,3.5,2.25,3.1,3.3,2.2,3.2,3.2,2.25,3.3,3.5,2.25,3.1,3.4,D,D
255,2016-02-27,Sp Gijon,30500000.0,Espanol,61700000.0,2.3,3.2,3.3,2.3,3.2,3.1,2.2,3.1,3.3,2.3,3.4,3.3,2.38,3.25,3.0,D,A
256,2016-02-28,Barcelona,618500000.0,Sevilla,186500000.0,1.14,8.0,15.0,1.18,7.5,14.0,1.2,5.8,13.0,1.18,8.5,15.0,1.2,7.0,12.0,D,H
257,2016-02-28,La Coruna,51350000.0,Granada,73200000.0,1.8,3.5,4.75,1.8,3.4,4.5,1.8,3.5,4.2,1.8,3.6,5.0,1.83,3.5,4.4,A,A
258,2016-02-28,Valencia,254500000.0,Ath Bilbao,122900000.0,2.3,3.2,3.3,2.25,3.3,3.3,2.2,3.2,3.2,2.3,3.4,3.3,2.25,3.25,3.25,D,A
259,2016-02-28,Villarreal,115300000.0,Levante,68200000.0,1.67,3.6,5.75,1.57,3.75,6.0,1.6,3.9,5.0,1.67,3.9,5.75,1.62,3.6,6.0,H,H
260,2016-01-03,Ath Madrid,336000000.0,Sociedad,122250000.0,1.4,4.33,9.0,1.45,4.2,8.0,1.45,4.0,7.0,1.44,4.33,9.5,1.44,3.8,9.0,H,H
261,2016-01-03,Las Palmas,29250000.0,Getafe,55150000.0,2.05,3.4,3.75,2.0,3.4,3.9,2.0,3.3,3.6,2.05,3.5,3.9,2.0,3.25,4.0,H,H
262,2016-02-03,Ath Bilbao,122900000.0,La Coruna,51350000.0,1.53,4.0,7.0,1.5,3.9,6.75,1.55,3.9,5.6,1.53,4.33,7.0,1.53,4.2,6.0,H,H
263,2016-02-03,Celta,63800000.0,Villarreal,115300000.0,2.2,3.3,3.4,2.15,3.25,3.4,2.3,3.3,2.9,2.2,3.4,3.5,2.2,3.3,3.3,D,D
264,2016-02-03,Levante,68200000.0,Real Madrid,700500000.0,7.0,4.75,1.44,6.75,4.6,1.42,7.0,4.0,1.45,6.5,4.8,1.5,7.0,4.5,1.44,A,A
265,2016-02-03,Malaga,78200000.0,Valencia,254500000.0,2.05,3.3,3.8,2.05,3.1,3.8,2.2,3.3,3.1,2.05,3.4,4.0,2.05,3.25,3.8,D,A
266,2016-02-03,Sevilla,186500000.0,Eibar,45950000.0,1.4,4.75,8.0,1.44,4.33,7.0,1.45,4.0,7.0,1.45,4.8,7.5,1.44,4.0,8.0,H,H
267,2016-03-03,Espanol,61700000.0,Betis,72450000.0,1.95,3.5,4.0,1.9,3.4,4.0,2.0,3.3,3.6,2.1,3.5,3.8,1.95,3.4,4.0,A,A
268,2016-03-03,Granada,73200000.0,Sp Gijon,30500000.0,2.1,3.3,3.75,2.1,3.2,3.5,2.2,3.3,3.1,2.1,3.5,3.75,2.1,3.25,3.6,D,H
269,2016-03-03,Vallecano,53800000.0,Barcelona,618500000.0,13.0,7.0,1.2,13.0,6.5,1.19,13.0,5.8,1.2,13.0,8.0,1.2,12.0,7.0,1.2,A,A
270,2016-05-03,Getafe,55150000.0,Sevilla,186500000.0,3.8,3.5,2.0,3.8,3.4,1.95,3.8,3.45,1.9,3.7,3.7,2.05,3.8,3.5,1.95,D,D
271,2016-05-03,La Coruna,51350000.0,Malaga,78200000.0,2.5,3.1,3.0,2.6,3.1,2.75,2.5,3.3,2.65,2.63,3.3,2.9,2.7,3.0,2.8,D,D
272,2016-05-03,Real Madrid,700500000.0,Celta,63800000.0,1.3,6.0,8.0,1.3,5.75,8.0,1.3,5.0,9.0,1.33,6.25,8.5,1.33,5.0,9.0,H,H
273,2016-05-03,Villarreal,115300000.0,Las Palmas,29250000.0,1.62,3.75,6.0,1.57,3.7,6.25,1.55,3.9,5.6,1.62,4.0,6.25,1.62,3.6,6.0,A,A
274,2016-06-03,Betis,72450000.0,Granada,73200000.0,2.1,3.4,3.6,2.0,3.3,3.7,2.0,3.3,3.6,2.1,3.5,3.7,2.1,3.2,3.75,D,H
275,2016-06-03,Eibar,45950000.0,Barcelona,618500000.0,10.0,6.5,1.25,10.0,6.5,1.22,12.0,5.5,1.22,12.0,6.5,1.25,12.0,5.0,1.29,A,A
276,2016-06-03,Sociedad,122250000.0,Levante,68200000.0,1.57,3.75,7.0,1.55,3.9,6.0,1.55,3.9,5.6,1.62,4.1,6.0,1.62,3.6,6.0,D,D
277,2016-06-03,Sp Gijon,30500000.0,Ath Bilbao,122900000.0,4.0,3.3,2.0,3.9,3.3,1.95,3.6,3.3,2.0,4.1,3.5,2.0,3.75,3.3,2.05,A,A
278,2016-06-03,Valencia,254500000.0,Ath Madrid,336000000.0,4.0,3.3,2.0,3.9,3.3,1.95,3.3,3.3,2.1,4.4,3.3,2.0,4.0,3.1,2.05,D,A
279,2016-07-03,Espanol,61700000.0,Vallecano,53800000.0,1.95,3.5,4.0,1.95,3.5,3.75,2.2,3.2,3.2,2.0,3.8,3.75,2.05,3.5,3.5,H,H
280,2016-11-03,Malaga,78200000.0,Sp Gijon,30500000.0,1.62,3.8,6.0,1.6,3.75,6.25,1.6,3.7,5.4,1.62,4.0,6.0,1.62,3.6,6.0,H,H
281,2016-12-03,Ath Madrid,336000000.0,La Coruna,51350000.0,1.25,5.5,15.0,1.26,5.25,12.0,1.33,4.8,8.3,1.25,5.75,18.0,1.25,5.5,13.0,H,H
282,2016-12-03,Barcelona,618500000.0,Getafe,55150000.0,1.06,15.0,26.0,1.06,12.5,23.0,1.07,9.5,22.0,1.06,17.0,34.0,1.04,15.0,29.0,H,H
283,2016-12-03,Celta,63800000.0,Sociedad,122250000.0,2.1,3.4,3.5,2.1,3.4,3.3,2.1,3.3,3.3,2.1,3.6,3.6,2.05,3.4,3.5,H,H
284,2016-12-03,Vallecano,53800000.0,Eibar,45950000.0,2.2,3.6,3.1,2.15,3.4,3.2,2.2,3.3,3.1,2.2,3.7,3.3,2.15,3.5,3.25,D,D
285,2016-03-13,Ath Bilbao,122900000.0,Betis,72450000.0,1.44,4.33,8.0,1.42,4.4,7.25,1.5,4.0,6.1,1.45,4.75,7.5,1.5,4.0,7.0,H,H
286,2016-03-13,Las Palmas,29250000.0,Real Madrid,700500000.0,9.5,5.25,1.33,8.75,5.5,1.3,7.6,4.8,1.35,8.5,5.5,1.36,8.0,5.0,1.36,A,A
287,2016-03-13,Levante,68200000.0,Valencia,254500000.0,2.63,3.25,2.8,2.55,3.25,2.7,2.6,3.2,2.6,2.63,3.3,2.88,2.6,3.2,2.75,D,H
288,2016-03-13,Sevilla,186500000.0,Villarreal,115300000.0,1.73,3.75,5.0,1.67,3.6,5.25,1.75,3.5,4.5,1.7,3.9,5.4,1.75,3.5,5.0,A,H
289,2016-03-14,Granada,73200000.0,Espanol,61700000.0,2.15,3.3,3.5,2.3,3.3,3.0,2.2,3.3,3.1,2.25,3.4,3.4,2.3,3.2,3.2,H,D
290,2016-03-18,Getafe,55150000.0,Eibar,45950000.0,2.1,3.25,3.75,2.15,3.3,3.5,2.2,3.2,3.2,2.1,3.4,3.9,2.2,3.1,3.5,H,D
291,2016-03-19,Betis,72450000.0,Malaga,78200000.0,2.6,3.1,2.9,2.65,3.0,2.75,2.5,3.2,2.75,2.63,3.3,2.9,2.7,3.0,2.8,D,A
292,2016-03-19,Granada,73200000.0,Vallecano,53800000.0,2.15,3.4,3.4,2.05,3.5,3.4,2.1,3.3,3.3,2.15,3.7,3.4,2.2,3.3,3.3,D,D
293,2016-03-19,La Coruna,51350000.0,Levante,68200000.0,1.91,3.4,4.33,1.83,3.4,4.4,1.85,3.45,4.0,1.91,3.6,4.4,1.95,3.25,4.2,H,H
294,2016-03-19,Sociedad,122250000.0,Las Palmas,29250000.0,1.67,3.5,6.0,1.57,3.8,5.75,1.6,3.7,5.4,1.67,4.0,5.4,1.73,3.5,5.0,A,A
295,2016-03-19,Sp Gijon,30500000.0,Ath Madrid,336000000.0,8.5,3.6,1.53,7.25,3.75,1.5,7.0,4.0,1.45,8.0,4.1,1.5,7.0,3.75,1.53,A,H
296,2016-03-20,Espanol,61700000.0,Ath Bilbao,122900000.0,3.1,3.4,2.3,3.3,3.3,2.15,2.9,3.3,2.3,3.13,3.5,2.38,3.2,3.2,2.3,A,H
297,2016-03-20,Real Madrid,700500000.0,Sevilla,186500000.0,1.33,5.5,8.5,1.36,4.75,7.75,1.3,5.0,9.0,1.4,5.5,7.5,1.36,5.0,8.0,H,H
298,2016-03-20,Valencia,254500000.0,Celta,63800000.0,2.3,3.5,3.0,2.35,3.4,2.85,2.2,3.3,3.1,2.3,3.6,3.13,2.4,3.1,3.1,D,A
299,2016-03-20,Villarreal,115300000.0,Barcelona,618500000.0,8.5,5.25,1.33,8.75,4.75,1.34,10.0,5.2,1.27,10.0,5.5,1.33,9.0,5.0,1.33,A,D
300,2016-01-04,Vallecano,53800000.0,Getafe,55150000.0,1.91,3.6,4.0,1.91,3.6,4.0,1.9,3.45,3.8,1.87,3.8,4.1,1.85,3.75,4.0,H,H
301,2016-02-04,Ath Madrid,336000000.0,Betis,72450000.0,1.4,4.33,10.0,1.36,4.33,9.25,1.4,4.4,7.3,1.36,4.8,9.5,1.4,4.33,8.5,H,H
302,2016-02-04,Barcelona,618500000.0,Real Madrid,700500000.0,1.57,4.5,5.5,1.57,4.33,5.0,1.6,4.0,5.0,1.6,4.6,5.0,1.62,4.4,5.0,D,A
303,2016-02-04,Celta,63800000.0,La Coruna,51350000.0,1.75,3.8,4.75,1.7,3.7,4.75,1.7,3.6,4.7,1.75,3.9,4.75,1.73,3.8,4.6,D,D
304,2016-02-04,Las Palmas,29250000.0,Valencia,254500000.0,2.38,3.25,3.1,2.35,3.2,3.0,2.4,3.3,2.75,2.38,3.4,3.1,2.38,3.25,3.0,A,H
305,2016-03-04,Ath Bilbao,122900000.0,Granada,73200000.0,1.44,4.33,8.0,1.48,4.0,6.75,1.55,3.9,5.6,1.45,4.4,7.5,1.5,4.0,7.0,H,D
306,2016-03-04,Eibar,45950000.0,Villarreal,115300000.0,3.1,3.0,2.55,3.0,3.0,2.5,2.75,3.2,2.5,3.0,3.2,2.55,2.8,3.1,2.62,D,A
307,2016-03-04,Malaga,78200000.0,Espanol,61700000.0,1.85,3.4,4.75,1.8,3.4,4.6,1.85,3.45,4.0,1.85,3.6,4.5,1.91,3.3,4.33,D,D
308,2016-03-04,Sevilla,186500000.0,Sociedad,122250000.0,1.62,4.0,5.5,1.6,3.9,5.25,1.55,4.0,5.5,1.62,4.2,5.4,1.67,4.0,4.8,A,A
309,2016-04-04,Levante,68200000.0,Sp Gijon,30500000.0,2.1,3.25,3.75,2.1,3.2,3.6,2.1,3.3,3.3,2.1,3.5,3.7,2.1,3.25,3.6,D,D
310,2016-08-04,Granada,73200000.0,Malaga,78200000.0,2.3,3.2,3.3,2.3,3.1,3.2,2.4,3.1,2.95,2.25,3.4,3.4,2.25,3.2,3.3,D,D
311,2016-09-04,Betis,72450000.0,Levante,68200000.0,2.05,3.25,3.75,1.95,3.4,3.75,1.9,3.45,3.8,2.1,3.5,3.75,2.05,3.4,3.6,D,H
312,2016-09-04,Espanol,61700000.0,Ath Madrid,336000000.0,4.0,3.1,2.05,4.33,3.3,1.85,3.6,3.3,2.0,4.2,3.4,2.05,4.2,3.25,1.95,D,A
313,2016-09-04,Real Madrid,700500000.0,Eibar,45950000.0,1.17,7.5,13.0,1.17,7.25,12.5,1.2,7.0,10.0,1.17,8.5,18.0,1.2,7.0,12.0,H,H
314,2016-09-04,Sociedad,122250000.0,Barcelona,618500000.0,6.0,4.33,1.5,5.75,4.33,1.5,5.5,4.0,1.55,6.5,4.4,1.53,5.5,4.33,1.55,H,H
315,2016-10-04,Ath Bilbao,122900000.0,Vallecano,53800000.0,1.53,4.0,6.0,1.57,4.0,5.5,1.55,3.9,5.6,1.6,4.4,5.75,1.6,4.2,5.0,D,H
316,2016-10-04,Sp Gijon,30500000.0,Celta,63800000.0,3.1,3.25,2.3,2.95,3.25,2.35,2.75,3.3,2.4,3.0,3.5,2.45,2.8,3.4,2.45,D,A
317,2016-10-04,Valencia,254500000.0,Sevilla,186500000.0,2.2,3.4,3.2,2.25,3.4,3.0,2.4,3.3,2.75,2.38,3.6,3.0,2.4,3.5,2.8,H,H
318,2016-10-04,Villarreal,115300000.0,Getafe,55150000.0,1.5,3.8,7.5,1.5,3.8,7.0,1.5,4.0,6.1,1.53,4.3,7.0,1.5,4.0,7.0,H,H
319,2016-11-04,La Coruna,51350000.0,Las Palmas,29250000.0,2.05,3.3,3.6,2.1,3.3,3.4,2.1,3.1,3.5,2.2,3.5,3.5,2.05,3.4,3.6,D,A
320,2016-04-15,Levante,68200000.0,Espanol,61700000.0,2.45,3.3,3.0,2.4,3.3,3.0,2.3,3.2,3.0,2.5,3.4,3.0,2.3,3.3,3.1,D,H
321,2016-04-16,Celta,63800000.0,Betis,72450000.0,1.6,4.2,5.5,1.57,4.0,5.5,1.55,3.9,5.6,1.57,4.4,6.0,1.6,4.2,5.0,A,D
322,2016-04-16,Eibar,45950000.0,Sociedad,122250000.0,2.7,3.25,2.7,2.55,3.2,2.75,2.6,3.2,2.6,2.8,3.3,2.7,2.62,3.25,2.7,D,H
323,2016-04-16,Getafe,55150000.0,Real Madrid,700500000.0,9.5,6.0,1.29,9.0,5.5,1.28,9.0,5.0,1.3,10.0,6.25,1.3,9.0,5.5,1.3,A,A
324,2016-04-16,Las Palmas,29250000.0,Sp Gijon,30500000.0,1.95,3.5,4.0,1.9,3.4,4.0,1.9,3.45,3.8,1.93,3.6,4.33,1.91,3.5,4.0,H,D
325,2016-04-17,Ath Madrid,336000000.0,Granada,73200000.0,1.22,6.0,15.0,1.25,5.25,12.0,1.22,5.5,12.0,1.22,6.25,18.0,1.25,5.5,13.0,H,H
326,2016-04-17,Barcelona,618500000.0,Valencia,254500000.0,1.14,9.0,17.0,1.14,8.0,15.0,1.15,7.0,15.0,1.15,9.5,17.0,1.12,8.5,19.0,A,A
327,2016-04-17,Malaga,78200000.0,Ath Bilbao,122900000.0,2.3,3.25,3.25,2.4,3.2,2.95,2.4,3.3,2.75,2.38,3.3,3.3,2.3,3.2,3.2,D,A
328,2016-04-17,Sevilla,186500000.0,La Coruna,51350000.0,1.53,4.2,6.0,1.5,4.2,6.0,1.4,4.4,7.3,1.55,4.6,6.0,1.44,4.6,6.5,H,D
329,2016-04-17,Vallecano,53800000.0,Villarreal,115300000.0,2.6,3.3,2.75,2.6,3.25,2.65,2.65,3.3,2.5,2.63,3.5,2.75,2.6,3.3,2.7,D,H
330,2016-04-19,Betis,72450000.0,Las Palmas,29250000.0,2.1,3.5,3.5,2.15,3.3,3.5,2.2,3.3,3.1,2.15,3.5,3.6,2.15,3.3,3.4,D,H
331,2016-04-19,Espanol,61700000.0,Celta,63800000.0,2.38,3.3,3.0,2.45,3.3,2.95,2.5,3.3,2.65,2.5,3.5,2.9,2.5,3.2,2.9,D,D
332,2016-04-20,Ath Bilbao,122900000.0,Ath Madrid,336000000.0,4.0,3.3,2.0,3.75,3.25,2.0,3.6,3.3,2.0,4.2,3.4,2.0,4.0,3.1,2.05,A,A
333,2016-04-20,La Coruna,51350000.0,Barcelona,618500000.0,13.0,7.0,1.2,10.5,6.5,1.22,9.0,5.0,1.3,15.0,7.5,1.2,12.0,7.0,1.2,A,A
334,2016-04-20,Malaga,78200000.0,Vallecano,53800000.0,1.85,3.75,4.2,1.83,3.75,3.9,1.85,3.45,4.0,1.95,3.75,4.0,1.91,3.5,4.0,D,D
335,2016-04-20,Real Madrid,700500000.0,Villarreal,115300000.0,1.22,7.0,11.0,1.2,6.75,11.5,1.25,5.5,10.3,1.2,8.0,13.0,1.22,7.0,10.0,H,H
336,2016-04-20,Sp Gijon,30500000.0,Sevilla,186500000.0,3.1,3.4,2.3,3.2,3.4,2.15,2.9,3.3,2.3,3.1,3.7,2.3,3.2,3.3,2.25,D,H
337,2016-04-20,Valencia,254500000.0,Eibar,45950000.0,1.62,4.2,5.25,1.6,3.9,5.25,1.65,3.6,5.1,1.65,4.2,5.4,1.67,3.8,5.0,H,H
338,2016-04-21,Granada,73200000.0,Levante,68200000.0,1.95,3.5,3.8,1.87,3.4,4.1,1.95,3.35,3.7,2.0,3.5,4.1,2.0,3.4,3.8,H,H
339,2016-04-21,Sociedad,122250000.0,Getafe,55150000.0,1.53,4.2,6.0,1.53,4.0,6.0,1.55,3.9,5.6,1.57,4.33,6.25,1.55,4.0,6.0,D,A
340,2016-04-22,Las Palmas,29250000.0,Espanol,61700000.0,2.25,3.3,3.3,2.25,3.25,3.4,2.2,3.1,3.3,2.2,3.4,3.3,2.2,3.3,3.3,H,H
341,2016-04-23,Ath Madrid,336000000.0,Malaga,78200000.0,1.33,5.0,11.0,1.3,4.75,10.5,1.3,5.0,9.0,1.33,4.8,11.0,1.33,4.5,11.0,D,H
342,2016-04-23,Barcelona,618500000.0,Sp Gijon,30500000.0,1.04,17.0,34.0,1.04,13.5,29.0,1.05,11.0,25.0,1.05,17.0,36.0,1.05,17.0,41.0,H,H
343,2016-04-23,Eibar,45950000.0,La Coruna,51350000.0,2.25,3.2,3.4,2.2,3.3,3.2,2.3,3.3,2.9,2.2,3.4,3.25,2.3,3.2,3.2,H,D
344,2016-04-23,Vallecano,53800000.0,Real Madrid,700500000.0,8.5,5.5,1.33,7.75,5.0,1.35,9.0,5.0,1.3,7.5,5.5,1.36,9.0,5.5,1.3,H,A
345,2016-04-24,Getafe,55150000.0,Valencia,254500000.0,3.2,3.3,2.3,3.1,3.3,2.25,2.9,3.3,2.3,3.0,3.5,2.3,3.1,3.1,2.4,D,D
346,2016-04-24,Levante,68200000.0,Ath Bilbao,122900000.0,3.4,3.2,2.25,3.25,3.25,2.2,2.9,3.3,2.3,3.25,3.4,2.25,3.2,3.3,2.25,H,D
347,2016-04-24,Sevilla,186500000.0,Betis,72450000.0,1.5,4.33,6.5,1.45,4.33,6.5,1.5,4.0,6.1,1.5,4.6,6.0,1.53,4.2,6.0,D,H
348,2016-04-24,Villarreal,115300000.0,Sociedad,122250000.0,1.73,3.75,5.0,1.8,3.6,4.25,1.8,3.5,4.2,1.8,3.7,4.5,1.85,3.4,4.5,D,D
349,2016-04-25,Celta,63800000.0,Granada,73200000.0,1.53,4.33,6.0,1.53,4.0,6.0,1.5,4.0,6.1,1.53,4.33,6.0,1.57,3.8,6.0,H,H
350,2016-04-29,Sp Gijon,30500000.0,Eibar,45950000.0,1.6,3.8,5.75,1.62,3.8,5.75,1.5,4.3,5.5,1.67,3.9,5.75,1.6,3.75,6.0,H,H
351,2016-04-30,Ath Madrid,336000000.0,Vallecano,53800000.0,1.33,5.0,10.0,1.28,5.75,11.0,1.3,5.0,9.0,1.29,6.0,11.5,1.3,5.5,9.0,D,H
352,2016-04-30,Betis,72450000.0,Barcelona,618500000.0,21.0,9.0,1.13,19.0,9.5,1.12,15.0,7.0,1.15,23.0,11.0,1.12,21.0,7.0,1.14,D,A
353,2016-04-30,Granada,73200000.0,Las Palmas,29250000.0,1.6,3.8,6.0,1.62,4.0,5.5,1.55,4.3,5.0,1.62,4.1,6.0,1.57,4.0,5.5,D,H
354,2016-04-30,Sociedad,122250000.0,Real Madrid,700500000.0,5.0,4.0,1.67,5.0,4.0,1.67,4.5,4.0,1.65,5.0,4.33,1.67,5.0,3.5,1.73,D,A
355,2016-01-05,Ath Bilbao,122900000.0,Celta,63800000.0,1.85,3.6,4.33,1.85,3.6,4.25,1.9,3.45,3.8,1.85,3.9,4.3,1.91,3.5,4.0,D,H
356,2016-01-05,Espanol,61700000.0,Sevilla,186500000.0,2.3,3.3,3.1,2.35,3.4,3.0,2.2,3.3,3.1,2.38,3.6,3.0,2.4,3.2,3.0,D,H
357,2016-01-05,La Coruna,51350000.0,Getafe,55150000.0,2.3,3.3,3.2,2.25,3.4,3.25,2.1,3.3,3.3,2.25,3.5,3.3,2.3,3.2,3.2,A,A
358,2016-01-05,Valencia,254500000.0,Villarreal,115300000.0,2.2,3.3,3.4,2.15,3.4,3.4,2.0,3.3,3.6,2.15,3.5,3.5,2.2,3.2,3.4,A,A
359,2016-02-05,Malaga,78200000.0,Levante,68200000.0,2.2,3.2,3.5,2.15,3.4,3.4,2.1,3.3,3.3,2.2,3.5,3.5,2.2,3.2,3.4,D,H
360,2016-08-05,Barcelona,618500000.0,Espanol,61700000.0,1.04,17.0,41.0,1.03,19.5,31.0,1.05,11.0,25.0,1.03,26.0,46.0,1.05,13.0,34.0,H,H
361,2016-08-05,Celta,63800000.0,Malaga,78200000.0,1.5,4.2,7.0,1.5,4.1,6.25,1.5,4.0,6.1,1.53,4.6,6.5,1.44,4.33,7.0,H,H
362,2016-08-05,Eibar,45950000.0,Betis,72450000.0,2.1,3.6,3.4,2.15,3.4,3.2,2.3,3.1,3.1,2.15,3.6,3.5,2.2,3.3,3.3,A,D
363,2016-08-05,Getafe,55150000.0,Sp Gijon,30500000.0,2.1,3.6,3.4,2.15,3.4,3.2,2.1,3.3,3.3,2.15,3.6,3.5,2.15,3.3,3.4,D,D
364,2016-08-05,Las Palmas,29250000.0,Ath Bilbao,122900000.0,4.0,3.6,1.91,4.0,3.5,1.87,3.6,3.3,2.0,4.0,3.9,1.91,4.0,3.3,1.95,D,D
365,2016-08-05,Levante,68200000.0,Ath Madrid,336000000.0,17.0,6.5,1.2,14.5,5.5,1.22,12.5,6.0,1.2,17.0,6.5,1.22,15.0,5.5,1.22,D,H
366,2016-08-05,Real Madrid,700500000.0,Valencia,254500000.0,1.2,7.5,11.0,1.2,7.0,10.5,1.22,6.0,10.5,1.18,8.0,13.0,1.22,6.5,12.0,H,H
367,2016-08-05,Sevilla,186500000.0,Granada,73200000.0,2.88,3.75,2.3,2.7,3.4,2.45,2.55,3.5,2.5,2.8,3.8,2.45,2.8,3.4,2.4,A,A
368,2016-08-05,Sociedad,122250000.0,Vallecano,53800000.0,3.5,3.6,2.05,3.25,3.5,2.1,3.15,3.5,2.1,3.5,3.8,2.1,3.6,3.2,2.1,H,H
369,2016-08-05,Villarreal,115300000.0,La Coruna,51350000.0,2.45,3.1,3.1,2.4,3.1,3.0,2.3,3.3,2.9,2.4,3.3,3.0,2.4,3.1,3.1,A,A
370,2016-05-13,Valencia,254500000.0,Sociedad,122250000.0,1.95,3.75,3.75,1.95,3.7,3.75,1.8,3.7,3.9,2.0,3.9,3.5,1.91,3.75,3.3,D,A
371,2016-05-14,Ath Bilbao,122900000.0,Sevilla,186500000.0,1.33,5.75,8.0,1.34,5.5,7.0,1.4,5.0,6.0,1.33,5.75,9.5,1.36,4.75,7.0,H,H
372,2016-05-14,Ath Madrid,336000000.0,Celta,63800000.0,1.75,3.75,4.5,1.83,3.6,4.1,1.85,3.7,3.7,1.83,3.9,4.4,1.8,3.5,4.0,D,H
373,2016-05-14,Granada,73200000.0,Barcelona,618500000.0,26.0,11.0,1.08,21.0,9.0,1.1,20.0,8.0,1.1,31.0,13.0,1.08,17.0,9.5,1.08,A,A
374,2016-05-14,La Coruna,51350000.0,Real Madrid,700500000.0,13.0,8.0,1.18,11.5,6.5,1.2,10.0,7.0,1.2,13.0,8.5,1.2,11.0,7.0,1.17,A,A
375,2016-05-15,Betis,72450000.0,Getafe,55150000.0,5.0,3.8,1.7,4.6,3.8,1.7,4.8,4.0,1.6,5.0,4.0,1.73,5.0,3.8,1.6,D,H
376,2016-05-15,Espanol,61700000.0,Eibar,45950000.0,2.0,3.6,3.7,2.0,3.6,3.4,1.85,3.45,4.0,2.05,3.7,3.75,2.05,3.4,3.25,H,H
377,2016-05-15,Malaga,78200000.0,Las Palmas,29250000.0,1.8,3.75,4.5,1.83,3.7,4.0,1.85,3.45,4.0,1.85,3.8,4.4,1.83,3.4,4.0,H,H
378,2016-05-15,Sp Gijon,30500000.0,Villarreal,115300000.0,1.44,4.5,7.5,1.44,4.33,7.0,1.45,4.5,5.5,1.45,4.6,8.0,1.36,4.33,8.0,H,H
379,2016-05-15,Vallecano,53800000.0,Levante,68200000.0,1.33,5.25,9.0,1.33,4.75,9.25,1.4,5.0,6.0,1.33,5.75,9.0,1.29,5.5,7.5,H,H
0,2016-08-19,La Coruna,92800000.0,Eibar,52100000.0,1.95,3.4,4.2,1.95,3.3,4.2,2.0,3.3,3.6,2.0,3.4,4.3,1.95,3.25,4.2,D,H
1,2016-08-19,Malaga,73900000.0,Osasuna,36900000.0,1.62,3.75,6.0,1.65,3.5,6.25,1.7,3.6,4.7,1.62,3.8,6.5,1.67,3.4,6.0,D,D
2,2016-08-20,Barcelona,787200000.0,Betis,76800000.0,1.08,11.0,29.0,1.09,11.0,23.0,1.1,8.0,20.0,1.07,13.0,31.0,1.1,8.0,26.0,H,H
3,2016-08-20,Granada,85500000.0,Villarreal,158700000.0,2.5,3.2,3.0,2.55,3.1,3.0,2.6,3.2,2.6,2.55,3.2,3.0,2.62,3.1,2.75,D,D
4,2016-08-20,Sevilla,236400000.0,Espanol,84700000.0,1.67,4.0,5.0,1.67,3.9,5.25,1.6,3.7,5.4,1.73,4.0,5.0,1.73,3.5,5.0,D,H
5,2016-08-21,Ath Madrid,456900000.0,Alaves,39800000.0,1.2,6.5,17.0,1.2,6.0,18.5,1.22,5.5,12.0,1.22,6.25,19.0,1.2,6.0,15.0,D,D
6,2016-08-21,Sociedad,110500000.0,Real Madrid,743100000.0,4.75,3.8,1.75,5.0,3.75,1.72,4.5,3.7,1.7,4.8,3.9,1.75,4.5,3.5,1.8,A,A
7,2016-08-21,Sp Gijon,50500000.0,Ath Bilbao,151600000.0,4.0,3.5,1.95,4.2,3.5,1.91,3.6,3.3,2.0,4.3,3.5,1.95,3.75,3.4,2.0,D,H
8,2016-08-22,Celta,95500000.0,Leganes,47300000.0,1.65,3.75,5.75,1.57,3.9,6.25,1.6,3.7,5.4,1.62,4.0,6.25,1.55,4.0,6.0,D,A
9,2016-08-22,Valencia,286400000.0,Las Palmas,55900000.0,1.73,3.75,5.0,1.7,3.8,5.0,1.75,3.5,4.5,1.75,3.8,5.0,1.65,4.0,5.0,A,A
10,2016-08-26,Betis,76800000.0,La Coruna,92800000.0,2.2,3.2,3.5,2.2,3.3,3.4,2.3,3.3,2.9,2.25,3.3,3.5,2.25,3.2,3.3,D,D
